Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
B,0,87,sem,0.223675226,0.440474193,0.335850581,0.326431012,151.0449877,0.492194482,0.359444243,0.888592579,43.23333333,10.36666667,53.6,
B,0,87,sem,0.216024768,0.442937609,0.341037622,0.344348704,153.0557372,0.512290752,0.408724124,0.876638026,41.86666667,10.2,52.06666667,
B,0,87,sem,0.220630885,0.443266118,0.336102997,0.335346043,151.1196331,0.502260885,0.343304015,0.891031884,41.86666667,10.93333333,52.8,
B,0,87,sem,0.237716256,0.415623619,0.346660125,0.272304462,156.7417739,0.428049213,0.416002357,0.922770443,44.16666667,12.13333333,56.3,
B,0,87,com,0.219867389,0.447912975,0.332219636,0.34149789,149.5604706,0.509129224,0.358930948,0.874871446,44,12.5,56.5,
B,0,87,com,0.224534363,0.446366269,0.329099368,0.33064793,148.282227,0.496972825,0.314713077,0.886561516,42.93333333,12.06666667,55,
B,0,87,com,0.225078847,0.446257609,0.328663544,0.329460377,148.0998128,0.495630232,0.316330413,0.885456523,43.86666667,12.93333333,56.8,
B,0,87,com,0.226494373,0.44358271,0.329922917,0.323975169,148.5861172,0.489397651,0.354143451,0.877631395,44.86666667,11.93333333,56.8,
B,0,87,com,0.247388387,0.41939215,0.333219463,0.257961582,149.940418,0.410126328,0.39124706,0.899211193,42.5,11.5,54,
C,0,87,sem,0.242978449,0.410988756,0.346032795,0.256909378,156.8028657,0.408795387,0.456003027,0.916194227,37.86666667,11.1,48.96666667,
C,0,87,sem,0.223477363,0.43465046,0.341872178,0.320869427,153.6391757,0.485845792,0.425366455,0.883146894,37.76666667,11.03333333,48.8,
C,0,87,sem,0.272846318,0.408997262,0.31815642,0.199680613,139.967589,0.332889623,0.465579061,0.844774822,38.03333333,10.33333333,48.36666667,
C,0,87,sem,0.227846032,0.432242132,0.339911836,0.309649696,152.8966563,0.472874078,0.441207666,0.878065287,39.36666667,10.1,49.46666667,
C,0,87,sem,0.252147071,0.409045282,0.338807647,0.237295864,153.1401774,0.38357174,0.482952945,0.895270535,41.96666667,12.33333333,54.3,
C,0,87,com,0.211034412,0.441306446,0.347659142,0.352993424,155.5991288,0.521796216,0.457493647,0.871342984,44.8,12.33333333,57.13333333,
C,0,87,com,0.220014321,0.434968095,0.345017584,0.32818251,154.8921335,0.494182852,0.434349141,0.884334522,40.2,11.1,51.3,
C,0,87,com,0.237634393,0.41252466,0.349840946,0.268996127,158.4949563,0.42395106,0.454221496,0.921136683,40.1,10.93333333,51.03333333,
C,0,87,com,0.263527822,0.411362287,0.325109891,0.219049684,144.9936587,0.359377779,0.498114955,0.853022748,40.66666667,11.2,51.86666667,
C,0,87,com,0.227735263,0.422189467,0.35007527,0.299194962,157.7487359,0.460585163,0.424020472,0.914846655,39.13333333,10.56666667,49.7,
D,0,87,sem,0.221117072,0.442027695,0.336855233,0.333125787,151.4348381,0.499766475,0.299412527,0.908244989,46.03333333,12.33333333,58.36666667,
D,0,87,sem,0.273990765,0.41466088,0.311348355,0.2042689,135.9341264,0.339241345,0.480442836,0.815294864,44.73333333,10.16666667,54.9,
D,0,87,sem,0.232098611,0.431686985,0.336214404,0.300681989,151.2991555,0.462345126,0.380361965,0.892981833,45.1,11.06666667,56.16666667,
D,0,87,sem,0.270856386,0.40626103,0.322882584,0.199972176,143.0536546,0.333294689,0.404742878,0.882063336,41.83333333,9.866666667,51.7,
D,0,87,sem,0.235725107,0.425582307,0.338692585,0.287093711,152.5405024,0.44611159,0.404870709,0.897119802,42.1,11.53333333,53.63333333,
D,0,87,com,0.242794503,0.411160945,0.346044553,0.257458581,156.7947611,0.409490356,0.445800962,0.919318233,42.6,11.6,54.2,
D,0,87,com,0.276365464,0.408693912,0.314940624,0.193163474,137.4906429,0.323783753,0.482096386,0.828543525,44.36666667,10.16666667,54.53333333,
D,0,87,com,0.262433847,0.443665447,0.293900707,0.256665885,130.4176732,0.408487074,0.413898125,0.783747563,44.7,10.96666667,55.66666667,
D,0,87,com,0.248790197,0.415536484,0.335673319,0.251000436,151.2629889,0.401279534,0.383414631,0.91211855,43.4,9.8,53.2,
D,0,87,com,0.23551318,0.438285969,0.326200851,0.300939515,146.8342724,0.462649511,0.279990519,0.901532614,43.2,10.16666667,53.36666667,
A,0,101,sem,0.295841515,0.396992996,0.307165489,0.145996598,126.7170391,0.254794121,0.467865446,0.796430361,40.6,11.46666667,52.06666667,
A,0,101,sem,0.306811273,0.38620317,0.306985557,0.114560234,120.1317141,0.205570288,0.551537748,0.7483624,,10.8,,
A,0,101,sem,0.303104587,0.387573445,0.309321968,0.122298459,124.416336,0.217942843,0.450180834,0.801827308,41.66666667,13.26666667,54.93333333,
A,0,101,sem,0.295738886,0.391450235,0.312810879,0.139279488,130.7021742,0.244504512,0.432558241,0.833768939,41.7,12.6,54.3,
A,0,101,sem,0.223228826,0.428817853,0.34795332,0.31529802,156.4001413,0.479432061,0.348190304,0.926348886,43.53333333,12,55.53333333,
A,0,101,com,0.275157294,0.384523902,0.340318803,0.165787063,155.7484848,0.284420831,0.422005849,0.963127133,41.06666667,12.16666667,53.23333333,
A,0,101,com,0.273179782,0.387981103,0.338839115,0.173635985,154.3163296,0.295894106,0.398812263,0.959077486,42.56666667,12.63333333,55.2,
A,0,101,com,0.305963257,0.382314672,0.311722071,0.110931081,124.5255069,0.199708304,0.436628648,0.813029388,44.13333333,13.53333333,57.66666667,
A,0,101,com,0.28333009,0.383352929,0.333316982,0.150030579,149.9852869,0.260915808,0.401854333,0.945661547,44.7,12.8,57.5,
A,0,101,com,0.29873451,0.374748034,0.326517456,0.112866362,141.9300026,0.202839021,0.467502849,0.898386058,43.9,12.2,56.1,
B,0,101,sem,0.253385802,0.402200674,0.344413524,0.226995031,156.7010587,0.370001549,0.401920739,0.946587341,43.26666667,12.53333333,55.8,
B,0,101,sem,0.23233791,0.41996253,0.34769956,0.287635281,156.8912087,0.446765144,0.384327929,0.927920135,44.2,12.8,57,
B,0,101,sem,0.22862216,0.419010106,0.352367734,0.293975387,158.997923,0.454375547,0.361675042,0.944638265,43.5,12.66666667,56.16666667,
B,0,101,sem,0.227078995,0.421793895,0.35112711,0.300081731,158.2245368,0.461635178,0.44110233,0.911446035,42.36666667,12.16666667,54.53333333,
B,0,101,sem,0.291805437,0.390445169,0.317749393,0.144579911,135.7810379,0.252634018,0.467702367,0.847560305,44.53333333,13.63333333,58.16666667,
B,0,101,com,0.295307519,0.391859651,0.312832829,0.140507487,130.8906824,0.246394676,0.403317141,0.843933186,,11.2,50.46666667,
B,0,101,com,0.22426576,0.425244156,0.350490084,0.309430835,157.682953,0.472618831,0.365682984,0.929915801,45.26666667,,61.36666667,
B,0,101,com,0.283962168,0.391757201,0.324280631,0.159526334,142.4417371,0.275157759,0.400375165,0.899498676,45.53333333,13.86666667,59.4,
B,0,101,com,0.28970292,0.394312477,0.315984604,0.152934506,135.0741584,0.265296086,0.389140672,0.865599738,41.63333333,11.86666667,53.5,
B,0,101,com,0.290856735,0.398409292,0.310733974,0.156039255,131.0888516,0.269954941,0.38290327,0.843985327,44.66666667,13.1,57.76666667,
C,0,101,sem,0.25037854,0.402686876,0.346934584,0.233220644,158.0370687,0.378230197,0.429760716,0.941986744,41.8,12.56666667,54.36666667,
C,0,101,sem,0.262872297,0.390534388,0.346593315,0.195379223,159.348103,0.32689078,0.37711718,0.983931252,42.1,12.83333333,54.93333333,
C,0,101,sem,0.289287213,0.390701324,0.320011463,0.149140913,138.1774999,0.259569407,0.408374763,0.878338054,39.6,,,
C,0,101,sem,0.283402518,0.388791309,0.327806173,0.156783337,145.2799118,0.271067766,0.412197428,0.91268889,43.33333333,12.8,56.13333333,
C,0,101,sem,0.290341913,0.391145666,0.318512421,0.147917226,136.7675356,0.257714098,0.390946594,0.876932745,44.13333333,13.6,57.73333333,
C,0,101,com,0.259727014,0.405460538,0.334812448,0.219086368,150.9134501,0.359427147,0.404289483,0.917169179,44.9,14.6,59.5,
C,0,101,com,0.29938075,0.395229793,0.305389457,0.137989616,123.7613561,0.242514719,0.446644692,0.791176619,43.96666667,14.56666667,58.53333333,
C,0,101,com,0.288544946,0.399534367,0.311920687,0.161303237,132.6367399,0.27779693,0.410715434,0.840699989,,13.93333333,50.26666667,
C,0,101,com,0.288934906,0.400036735,0.311028359,0.161257478,131.931461,0.277729067,0.39331913,0.842603162,44.6,13.23333333,57.83333333,
C,0,101,com,0.278041743,0.403028935,0.318929321,0.183515743,139.6280484,0.310119649,0.42193115,0.86502778,,,,
D,0,101,sem,0.216713958,0.425420641,0.357865401,0.325020148,160.5788951,0.49058899,0.378894026,0.935610634,44.2,12.33333333,56.53333333,
D,0,101,sem,0.229192044,0.417222801,0.353585155,0.290882486,159.6934353,0.450672294,0.369567966,0.947105665,41.06666667,12.36666667,53.43333333,
D,0,101,sem,0.265887081,0.394225385,0.339887534,0.194418847,154.5962746,0.325545511,0.377742319,0.957772249,43.63333333,13.1,56.73333333,
D,0,101,sem,0.258401539,0.403518903,0.338079558,0.219236868,152.9435499,0.359629656,0.390464383,0.932988375,42.46666667,12.46666667,54.93333333,
D,0,101,sem,0.240330893,0.419101312,0.340567796,0.271097496,153.6421104,0.426556573,0.371631446,0.92083794,,11.03333333,,
D,0,101,com,0.248255743,0.403297975,0.348446283,0.237957712,158.7728707,0.38443593,0.377968756,0.961269942,44.4,12.73333333,57.13333333,
D,0,101,com,0.26745371,0.394308647,0.338237643,0.191692586,153.4794692,0.321714825,0.380048039,0.952076097,42.46666667,11.76666667,54.23333333,
D,0,101,com,0.293967664,0.397083015,0.308949321,0.149215323,128.7174162,0.259682099,0.385657812,0.833316786,42.5,12.13333333,54.63333333,
D,0,101,com,0.277971825,0.401464953,0.320563222,0.181758086,140.6933278,0.307606249,0.330186039,0.902365503,44.8,12.86666667,57.66666667,
D,0,101,com,0.242968213,0.415440416,0.341591371,0.261953133,154.3092358,0.415155089,0.306395202,0.950090102,42.76666667,12.26666667,55.03333333,
A,0,109,sem,0.283533339,0.384383879,0.332082782,0.150992574,148.8839959,0.262369328,0.360364047,0.952888852,42.1,10.53333333,52.63333333,
A,0,109,sem,0.289564015,0.379968456,0.330467529,0.135026223,147.1470166,0.237926174,0.327460648,0.962354485,40.96666667,10.23333333,51.2,
A,0,109,sem,0.295467372,0.375866613,0.328666015,0.119760422,144.7753403,0.213903652,0.390387528,0.936210386,42.66666667,10.96666667,53.63333333,
A,0,109,sem,0.294375888,0.38035959,0.325264522,0.127433202,141.5542947,0.226058984,0.40156041,0.910539617,40.7,10.3,51,
A,0,109,sem,0.29313576,0.387125003,0.319739237,0.138166492,136.9828863,0.24278784,0.349760344,0.896833307,42.7,10.56666667,53.26666667,
A,0,109,com,0.283121892,0.386730526,0.330147582,0.154673822,147.2326858,0.267909117,0.321774764,0.954731406,45.7,14.2,59.9,
A,0,109,com,0.289349796,0.3825629,0.328087304,0.138727999,144.934804,0.243654321,0.339557796,0.94412265,44.36666667,11.7,56.06666667,
A,0,109,com,0.29218348,0.382004314,0.325812206,0.133228211,142.4638706,0.235130417,0.363026341,0.925413695,47.8,14.4,62.2,
A,0,109,com,0.294598864,0.386563332,0.318837805,0.135011115,135.8141127,0.237902719,0.362042733,0.887874364,45.5,12.8,58.3,
A,0,109,com,0.297565222,0.386253295,0.316181483,0.129695336,132.594429,0.229611173,0.33515093,0.881715015,45.46666667,14.23333333,59.7,
B,0,109,sem,0.291511712,0.387933724,0.320554564,0.141912811,138.0723371,0.248552797,0.313451274,0.913067183,40.36666667,11.6,51.96666667,
B,0,109,sem,0.291421139,0.381523876,0.327054985,0.133893165,143.7288102,0.236165397,0.384474202,0.924946857,44.16666667,13.13333333,57.3,
B,0,109,sem,0.295296783,0.386371765,0.318331452,0.133605961,135.1751895,0.235718522,0.430713427,0.862162625,43.93333333,12.56666667,56.5,
B,0,109,sem,0.294351844,0.383542966,0.32210519,0.131570741,138.6700281,0.232545322,0.401199561,0.892474084,48.8,,,
B,0,109,sem,0.291934128,0.391812058,0.316253814,0.146074571,134.6096457,0.254912856,0.28692839,0.90055095,44.16666667,14.83333333,59,
B,0,109,com,0.267805972,0.409092002,0.323102026,0.20872574,143.4825991,0.345364929,0.268145537,0.925955395,43.33333333,13.56666667,56.9,
B,0,109,com,0.273620422,0.407515392,0.318864186,0.196576025,140.2742929,0.328564204,0.278005157,0.910445173,43.33333333,13.3,56.63333333,
B,0,109,com,0.266765648,0.41934329,0.313891062,0.222381073,138.5317115,0.363849012,0.296102934,0.882969971,46.2,14.4,60.6,
B,0,109,com,0.258695677,0.43465198,0.306652343,0.253777887,136.3529236,0.404821125,0.251083906,0.872214565,46,14.73333333,60.73333333,
B,0,109,com,0.268788349,0.424160735,0.307050917,0.224219051,134.7758178,0.366305444,0.24747552,0.877494222,44.76666667,12.56666667,57.33333333,
C,0,109,sem,0.258038624,0.408347392,0.333613984,0.225558106,150.1680444,0.368090432,0.270841035,0.954623091,40.03333333,12.56666667,52.6,
C,0,109,sem,0.301373413,0.389216456,0.309410131,0.127200017,125.4893716,0.225692006,0.379792748,0.828668257,45.7,14.7,60.4,
C,0,109,sem,0.285016621,0.395158433,0.319824946,0.161931568,138.9619135,0.278728235,0.353483436,0.89460674,41.73333333,11.83333333,53.56666667,
C,0,109,sem,0.287711217,0.403083964,0.309204819,0.167014407,131.1778228,0.2862251,0.355212355,0.848286531,42.43333333,14.23333333,56.66666667,
C,0,109,sem,0.29286231,0.393879323,0.313258367,0.147096095,132.114429,0.25646691,0.34484669,0.866864517,40.96666667,12.93333333,53.9,
C,0,109,com,0.291123499,0.390899073,0.317977428,0.146293654,136.1485994,0.255246382,0.463484719,0.850137407,41.96666667,12.26666667,54.23333333,
C,0,109,com,0.234404446,0.414625494,0.35097006,0.277677556,158.8075474,0.434659832,0.194859313,1.00575777,41.76666667,12.46666667,54.23333333,
C,0,109,com,0.306473125,0.399694059,0.293832816,0.132009722,112.8357298,0.264855683,0.366932591,0.749602407,40.5,11.86666667,52.36666667,
C,0,109,com,0.251772898,0.405856281,0.34237082,0.234301317,155.27879,0.379650113,0.326453615,0.960625368,41.33333333,11.63333333,52.96666667,
C,0,109,com,0.256929391,0.40250816,0.340562448,0.220762025,154.469198,0.36167905,0.300465479,0.970780701,41.1,11.46666667,52.56666667,
D,0,109,sem,0.288765489,0.385711761,0.32552275,0.143735421,142.7490503,0.251343831,0.325402856,0.934134717,44.96666667,12.06666667,57.03333333,
D,0,109,sem,0.301036686,0.378602381,0.320360934,0.114127776,134.9480369,0.204873765,0.372486331,0.890591284,46.16666667,12.5,58.66666667,
D,0,109,sem,0.310901178,0.383306128,0.305792694,0.104298743,116.0457303,0.202223309,0.411729643,0.773380851,45.76666667,12.43333333,58.2,
D,0,109,sem,0.303869365,0.387326059,0.308804576,0.120742544,123.5481,0.215468833,0.348448718,0.83173915,43.06666667,12.13333333,55.2,
D,0,109,sem,0.295055951,0.390966502,0.313977547,0.139806724,131.8370273,0.245316545,0.384210732,0.855918837,44.06666667,11.8,55.86666667,
D,0,109,com,0.301554254,0.377899317,0.320546429,0.112362443,134.9260541,0.202024877,0.457153135,0.863196518,45.6,13.46666667,59.06666667,
D,0,109,com,0.302978486,0.389191934,0.30782958,0.124555232,123.3761044,0.221519101,0.360073471,0.824891945,44.83333333,12.93333333,57.76666667,
D,0,109,com,0.305084213,0.381680886,0.313234901,0.111532564,126.3846285,0.200682495,0.431671937,0.824685348,43.66666667,11.2,54.86666667,
D,0,109,com,0.297747915,0.38687145,0.315380635,0.130179687,131.8707499,0.230369893,0.356477281,0.870332886,44.26666667,12.03333333,56.3,
D,0,109,com,0.299029496,0.384001397,0.316969107,0.124404185,132.6674429,0.221280189,0.414331666,0.858504065,42.56666667,11.13333333,53.7,
A,25,31,sem,0.285367707,0.411504589,0.303127704,0.181004299,128.4479638,0.306526063,0.100245846,0.911342495,43.4,8.566666667,51.96666667,0.284716667
A,25,31,sem,0.275566426,0.416921759,0.307511815,0.204126706,133.5596109,0.339045227,0.096391205,0.930185694,45.36666667,9.533333333,54.9,0.300676923
A,25,31,sem,0.238090685,0.436518046,0.32539127,0.29413696,146.3977461,0.454568518,0.1094807,0.958637739,43.3,7.5,50.8,0.472758065
A,25,31,sem,0.242660527,0.42918037,0.328159103,0.277625021,147.5033183,0.434595467,0.187314411,0.94549292,41.86666667,7.966666667,49.83333333,0.545014706
A,25,31,sem,0.204121332,0.451845406,0.344033262,0.37764731,153.8873639,0.548249625,0.17610959,0.946810061,43.96666667,8.4,52.36666667,0.630064516
A,25,31,com,0.233112606,0.441483127,0.325404267,0.308882063,146.5752545,0.471978449,0.131079296,0.946621055,38.76666667,6.533333333,45.3,0.617266667
A,25,31,com,0.247592301,0.439313558,0.313094141,0.279108489,140.4990854,0.436410971,0.152673281,0.91752239,42.23333333,7.4,49.63333333,0.58434
A,25,31,com,0.207081305,0.452623918,0.340294777,0.3722005,152.5516139,0.542487049,0.107346499,0.964231116,43.2,8.133333333,51.33333333,0.499984127
A,25,31,com,0.207065082,0.445886474,0.347048443,0.365756677,155.1685483,0.535610308,0.100394797,0.983379122,40.6,7.833333333,48.43333333,0.56171875
A,25,31,com,0.233500524,0.44005658,0.326442896,0.306664506,146.9977188,0.469385224,0.086049597,0.964842387,41.33333333,7.7,49.03333333,0.5213875
B,25,31,sem,0.188631341,0.458360599,0.35300806,0.416897402,156.564825,0.588465193,0.182775253,0.946057768,41.93333333,8.066666667,50,0.546480769
B,25,31,sem,0.188801159,0.45753845,0.353660391,0.415783418,156.8075228,0.587354552,0.33845714,0.89588234,,,,0.617056604
B,25,31,sem,0.189139544,0.452749261,0.358111195,0.410678166,158.4595042,0.582242181,0.317111678,0.913879293,45.76666667,10.43333333,56.2,0.697
B,25,31,sem,0.196598213,0.452507656,0.350894131,0.394249158,156.1759027,0.565536161,0.275690216,0.920568445,44.76666667,9.566666667,54.33333333,0.606754717
B,25,31,sem,0.199050325,0.450922337,0.350027338,0.387511702,155.965174,0.558570715,0.371689115,0.889719912,46.13333333,10.36666667,56.5,0.624843137
B,25,31,com,0.187807536,0.453745795,0.358446669,0.414522451,158.498966,0.586095259,0.21007903,0.948491715,42.43333333,9.033333333,51.46666667,0.630418182
B,25,31,com,0.188752993,0.45145335,0.359793657,0.410337012,159.0651918,0.581899231,0.184744403,0.961480965,44.4,9.233333333,53.63333333,0.494903226
B,25,31,com,0.22576888,0.445758713,0.328472407,0.327596119,148.0113474,0.493517742,0.132310907,0.947009047,42.73333333,8.533333333,51.26666667,0.511690909
B,25,31,com,0.251442146,0.440542404,0.30801545,0.273272371,137.9502569,0.42924417,0.167757731,0.900723016,44.66666667,9.166666667,53.83333333,0.481122807
B,25,31,com,0.197452187,0.451006617,0.351541196,0.391010853,156.4629423,0.562196696,0.176498177,0.956340277,45.93333333,10.2,56.13333333,0.36386
C,25,31,sem,0.191760354,0.449968,0.358271646,0.402362845,158.6924154,0.573835576,0.118501051,0.984178988,42.26666667,9.733333333,52,0.5075
C,25,31,sem,0.204115627,0.447948223,0.347936149,0.373939754,155.3899826,0.544332098,0.294517315,0.916994544,43.13333333,9.833333333,52.96666667,0.634491525
C,25,31,sem,0.191622238,0.463864485,0.344513278,0.415328393,153.6959546,0.58690039,0.333633205,0.880355216,43.9,10.53333333,54.43333333,0.748508475
C,25,31,sem,0.205024532,0.451298499,0.343676968,0.375232858,153.7800469,0.545700833,0.36947661,0.88260778,44.86666667,10,54.86666667,0.694929825
C,25,31,sem,0.203484744,0.448158464,0.348356792,0.375471909,155.526181,0.545953584,0.337143803,0.903001877,42.96666667,8.5,51.46666667,0.720912281
C,25,31,com,0.19450595,0.452008605,0.353485445,0.39829367,157.043384,0.569685293,0.264439214,0.927755075,41.66666667,8.533333333,50.2,0.61359322
C,25,31,com,0.189364908,0.454443459,0.356191633,0.411735176,157.7608957,0.5833037,0.230559791,0.938494924,42.13333333,9,51.13333333,0.58
C,25,31,com,0.235561636,0.448990243,0.315448121,0.311778572,142.4580441,0.475352439,0.294749924,0.868066124,42.23333333,8.6,50.83333333,0.636542373
C,25,31,com,0.206587488,0.44482116,0.348591352,0.365720769,155.7641797,0.535571806,0.292473057,0.922674933,41.36666667,8.333333333,49.7,0.583946429
C,25,31,com,0.19636003,0.448767817,0.354872153,0.391252352,157.680008,0.562446275,0.147456967,0.972698964,43.26666667,8.933333333,52.2,0.504618182
D,25,31,sem,0.192927717,0.44699806,0.360074223,0.397030955,159.4724952,0.568392495,0.110232331,0.993083364,43.76666667,9.7,53.46666667,0.676714286
D,25,31,sem,0.206465225,0.438971248,0.354563526,0.360230685,158.2179263,0.529661165,0.244314952,0.954329774,45.13333333,10.16666667,55.3,0.69204
D,25,31,sem,0.194255627,0.454937544,0.350806829,0.401547533,156.0326955,0.573005943,0.252304846,0.925078045,41.8,9.666666667,51.46666667,0.780313725
D,25,31,sem,0.20332403,0.44508142,0.351594551,0.372849103,156.7981771,0.543175652,0.275716726,0.931470191,41.6,9.166666667,50.76666667,0.834040816
D,25,31,sem,0.213687016,0.440641393,0.345671591,0.346850868,154.8928037,0.5150546,0.435738032,0.876918032,43.1,9.766666667,52.86666667,0.8138
D,25,31,com,0.215665188,0.450534247,0.333800565,0.352550673,150.1790397,0.521312332,0.230881637,0.916930009,42.26666667,8.8,51.06666667,0.632604651
D,25,31,com,0.197943685,0.449936354,0.352119961,0.38894958,156.7097052,0.560062922,0.19424678,0.95250624,43.3,8.866666667,52.16666667,0.6385
D,25,31,com,0.224334603,0.430618086,0.345047311,0.314959364,155.1107241,0.479040452,0.138685399,0.989150961,42.2,8,50.2,0.58888
D,25,31,com,0.227169383,0.432155295,0.340675321,0.310902836,153.2235334,0.474333913,0.101608672,0.992594324,41.9,7.833333333,49.73333333,0.604957447
